CrimeId;OriginalCrimeTypeName;OffenseDate;CallTime;CallDateTime;Disposition;Address;City;State;AgencyId;Range;AddressType
160963507;Suspicious Vehicle;2016-04-05T00:00:00;19:33;2016-04-05T19:33:00;HAN;100 Block Of Christmas Tree Point Rd;San Francisco;CA;1;;Common Location
160963508;22500e;2016-04-05T00:00:00;19:33;2016-04-05T19:33:00;CIT;2400 Block Of San Bruno Av;San Francisco;CA;1;;Premise Address
160963509;Meet W/citizen;2016-04-05T00:00:00;19:32;2016-04-05T19:32:00;HAN;500 Block Of South Van Ness Av;San Francisco;CA;1;;Premise Address
160963511;Petty Theft;2016-04-05T00:00:00;19:32;2016-04-05T19:32:00;REP;100 Block Of Steiner St;San Francisco;CA;1;;Premise Address
160963512;Homeless Complaint;2016-04-05T00:00:00;19:32;2016-04-05T19:32:00;UTL;Divisadero St/chestnut St;San Francisco;CA;1;;Intersection
160963516;Trespasser;2016-04-05T00:00:00;19:34;2016-04-05T19:34:00;UTL;3100 Block Of 24th St;San Francisco;CA;1;;Premise Address
160963523;Passing Call;2016-04-05T00:00:00;19:38;2016-04-05T19:38:00;HAN;200 Block Of Flournoy St;San Francisco;CA;1;;Premise Address
160963524;Missing Adult;2016-04-05T00:00:00;19:38;2016-04-05T19:38:00;HAN;200 Block Of Williams Av;San Francisco;CA;1;;Premise Address
160963528;Traffic Stop;2016-04-05T00:00:00;19:40;2016-04-05T19:40:00;ADV;Hyde St/turk St;San Francisco;CA;1;;Intersection
160963531;Homeless Complaint;2016-04-05T00:00:00;19:40;2016-04-05T19:40:00;Not recorded;16th St/dehon St;San Francisco;CA;1;;Intersection
160963532;Meet W/citizen;2016-04-05T00:00:00;19:41;2016-04-05T19:41:00;REP;Martin Luther King Dr/7th Av;San Francisco;CA;1;;Intersection
160963535;Trespasser;2016-04-05T00:00:00;19:41;2016-04-05T19:41:00;GOA;400 Block Of Baker St;San Francisco;CA;1;;Premise Address
160963536;Suspicious Person;2016-04-05T00:00:00;19:41;2016-04-05T19:41:00;CIT;Leavenworth St/mcallister St;San Francisco;CA;1;;Intersection
160963538;Vandalism;2016-04-05T00:00:00;19:41;2016-04-05T19:41:00;UTL;48th Av/cabrillo St;San Francisco;CA;1;;Intersection
160963542;Traffic Stop;2016-04-05T00:00:00;19:43;2016-04-05T19:43:00;ADV;Arguello Bl/lake St;San Francisco;CA;1;;Intersection
160963546;22500f;2016-04-05T00:00:00;19:44;2016-04-05T19:44:00;CAN;800 Block Of 35th Av;San Francisco;CA;1;;Premise Address
160963554;Noise Nuisance;2016-04-05T00:00:00;19:49;2016-04-05T19:49:00;Not recorded;0 Block Of Powell St;San Francisco;CA;1;;Common Location
160963555;Trespasser;2016-04-05T00:00:00;19:49;2016-04-05T19:49:00;ADV;Ellis St/taylor St;San Francisco;CA;1;;Intersection
160963558;Lp;2016-04-05T00:00:00;19:49;2016-04-05T19:49:00;REP;500 Block Of Texas St;San Francisco;CA;1;;Premise Address
160963559;22500e;2016-04-05T00:00:00;19:49;2016-04-05T19:49:00;HAN;2900 Block Of Clay St;San Francisco;CA;1;;Premise Address
160963561;Drunk Driver;2016-04-05T00:00:00;19:50;2016-04-05T19:50:00;NOM;800 Block Of Grant Av;San Francisco;CA;1;;Premise Address
160963562;Threats Dv;2016-04-05T00:00:00;19:47;2016-04-05T19:47:00;NOM;1100 Block Of Gilman Av;San Francisco;CA;1;;Premise Address
160963564;Auto Boost / Strip;2016-04-05T00:00:00;19:51;2016-04-05T19:51:00;REP;100 Block Of Riverton Dr;San Francisco;CA;1;;Premise Address
160963565;601;2016-04-05T00:00:00;19:51;2016-04-05T19:51:00;HAN;1100 Block Of Hyde St;San Francisco;CA;1;;Premise Address
160963571;22500e;2016-04-05T00:00:00;19:52;2016-04-05T19:52:00;HAN;1300 Block Of California St;San Francisco;CA;1;;Premise Address
160963578;Verbal;2016-04-05T00:00:00;19:55;2016-04-05T19:55:00;GOA;2000 Block Of Market St;San Francisco;CA;1;;Common Location
160963579;Drop;2016-04-05T00:00:00;19:53;2016-04-05T19:53:00;Not recorded;2000 Block Of Market St;San Francisco;CA;1;;Premise Address
160963605;22500e;2016-04-05T00:00:00;20:04;2016-04-05T20:04:00;22;100 Block Of Collingwood St;San Francisco;CA;1;;Premise Address
160963607;22500e;2016-04-05T00:00:00;20:05;2016-04-05T20:05:00;CIT;1400 Block Of 33rd Av;San Francisco;CA;1;;Premise Address
160963609;Auto Boost / Strip;2016-04-05T00:00:00;20:06;2016-04-05T20:06:00;REP;Green St/mason St;San Francisco;CA;1;;Intersection
160963613;Sleeper;2016-04-05T00:00:00;20:04;2016-04-05T20:04:00;HAN;Minnesota St/18th St;San Francisco;CA;1;;Intersection
160963616;Audible Alarm;2016-04-05T00:00:00;20:06;2016-04-05T20:06:00;NCR;100 Block Of 9th St;San Francisco;CA;1;;Premise Address
160963620;Person Breaking In;2016-04-05T00:00:00;20:08;2016-04-05T20:08:00;GOA;1200 Block Of Plymouth Av;San Francisco;CA;1;;Premise Address
160963621;Jo;2016-04-05T00:00:00;20:06;2016-04-05T20:06:00;GOA;2300 Block Of 16th St;San Francisco;CA;1;;Premise Address
160963623;Homeless Complaint;2016-04-05T00:00:00;20:09;2016-04-05T20:09:00;ADV;Merlin St/harrison St;San Francisco;CA;1;;Intersection
160963626;Passing Call;2016-04-05T00:00:00;20:11;2016-04-05T20:11:00;Not recorded;Haight Street Corridor;;CA;1;;Geo-Override
160963627;22500e;2016-04-05T00:00:00;20:10;2016-04-05T20:10:00;CIT;2200 Block Of Folsom St;San Francisco;CA;1;;Premise Address
160963628;Juvenile Disturbance;2016-04-05T00:00:00;20:10;2016-04-05T20:10:00;GOA;3rd St/quesada Av;San Francisco;CA;1;;Intersection
160963633;Homeless Complaint;2016-04-05T00:00:00;20:12;2016-04-05T20:12:00;HAN;17th St/texas St;San Francisco;CA;1;;Intersection
160963637;Suspicious Vehicle;2016-04-05T00:00:00;20:14;2016-04-05T20:14:00;CIT;3100 Block Of Franklin St;San Francisco;CA;1;;Premise Address
160963643;Homeless Complaint;2016-04-05T00:00:00;20:14;2016-04-05T20:14:00;UTL;Cesar Chavez St/folsom St;San Francisco;CA;1;;Intersection
160963645;Homeless Complaint;2016-04-05T00:00:00;20:16;2016-04-05T20:16:00;GOA;400 Block Of Buena Vista Av E;San Francisco;CA;1;;Premise Address
160963646;Suspicious Person;2016-04-05T00:00:00;20:14;2016-04-05T20:14:00;GOA;600 Block Of Cortland Av;San Francisco;CA;1;;Premise Address
160963652;Shots Fired;2016-04-05T00:00:00;20:17;2016-04-05T20:17:00;UTL;0 Block Of Latona St;San Francisco;CA;1;;Premise Address
160963663;Pay Dispute;2016-04-05T00:00:00;20:21;2016-04-05T20:21:00;HAN;3000 Block Of San Bruno Av;San Francisco;CA;1;;Premise Address
160963665;Vandalism;2016-04-05T00:00:00;20:20;2016-04-05T20:20:00;ARR;400 Block Of Selby St;San Francisco;CA;1;;Premise Address
160963669;H&r Veh Accident;2016-04-05T00:00:00;20:23;2016-04-05T20:23:00;ADV;1st St/mission St;San Francisco;CA;1;;Intersection
160963670;Vehicle Alarm;2016-04-05T00:00:00;20:23;2016-04-05T20:23:00;UTL;Santiago St/28th Av;San Francisco;CA;1;;Intersection
160963678;22500e;2016-04-05T00:00:00;20:27;2016-04-05T20:27:00;GOA;700 Block Of Clementina St;San Francisco;CA;1;;Premise Address
160963685;915;2016-04-05T00:00:00;20:29;2016-04-05T20:29:00;HAN;400 Block Of Jones St;San Francisco;CA;1;;Premise Address
160963697;Veh Accident;2016-04-05T00:00:00;20:34;2016-04-05T20:34:00;HAN;18th St/pennsylvania Av;San Francisco;CA;1;;Intersection
160963704;Fight No Weapon;2016-04-05T00:00:00;20:36;2016-04-05T20:36:00;ABA;200 Block Of Mcallister St;San Francisco;CA;1;;Premise Address
160963706;22500e;2016-04-05T00:00:00;20:35;2016-04-05T20:35:00;CIT;2900 Block Of Jackson St;San Francisco;CA;1;;Premise Address
160963713;22500e;2016-04-05T00:00:00;20:39;2016-04-05T20:39:00;GOA;100 Block Of Dolores Tr;San Francisco;CA;1;;Premise Address
160963717;22500e;2016-04-05T00:00:00;20:40;2016-04-05T20:40:00;CIT;1400 Block Of 45th Av;San Francisco;CA;1;;Premise Address
160963719;Threats / Harassment;2016-04-05T00:00:00;20:39;2016-04-05T20:39:00;HAN;La Playa/cabrillo St;San Francisco;CA;1;;Intersection
160963721;Return;2016-04-05T00:00:00;20:42;2016-04-05T20:42:00;REP;500 Block Of Central Av;San Francisco;CA;1;;Premise Address
160963723;Traffic Stop;2016-04-05T00:00:00;20:43;2016-04-05T20:43:00;REP;Geary Bl/15th Av;San Francisco;CA;1;;Intersection
160963730;22500e;2016-04-05T00:00:00;20:43;2016-04-05T20:43:00;GOA;0 Block Of Florentine Av;San Francisco;CA;1;;Premise Address
160963733;22500e;2016-04-05T00:00:00;20:44;2016-04-05T20:44:00;CIT;300 Block Of Gates St;San Francisco;CA;1;;Premise Address
160963736;Auto Boost / Strip;2016-04-05T00:00:00;20:45;2016-04-05T20:45:00;Not recorded;800 Block Of Guerrero St;San Francisco;CA;1;;Premise Address
160963745;910 Poss;2016-04-05T00:00:00;20:42;2016-04-05T20:42:00;PAS;1200 Block Of Stockton St;San Francisco;CA;1;;Premise Address
160963754;Meet W/citizen;2016-04-05T00:00:00;20:51;2016-04-05T20:51:00;NOM;800 Block Of Mason St;San Francisco;CA;1;;Premise Address
160963767;Poss;2016-04-05T00:00:00;20:53;2016-04-05T20:53:00;HAN;Webster St/pine St;San Francisco;CA;1;;Intersection
160963768;22500e/500h;2016-04-05T00:00:00;20:54;2016-04-05T20:54:00;CAN;100 Block Of Beatrice Ln;San Francisco;CA;1;;Premise Address
160963771;Suspicious Vehicle;2016-04-05T00:00:00;20:57;2016-04-05T20:57:00;ADV;Rolph St/naples St;San Francisco;CA;1;;Intersection
160963779;Alarm;2016-04-05T00:00:00;20:59;2016-04-05T20:59:00;PAS;500 Block Of Geary St;San Francisco;CA;1;;Premise Address
160963780;Pay Disp;2016-04-05T00:00:00;20:59;2016-04-05T20:59:00;HAN;Taylor St/eddy St;San Francisco;CA;1;;Intersection
160963787;Petty Theft;2016-04-05T00:00:00;21:04;2016-04-05T21:04:00;REP;Powell St/market St;San Francisco;CA;1;;Intersection
160963788;Suspicious Person;2016-04-05T00:00:00;21:04;2016-04-05T21:04:00;GOA;100 Block Of Maiden Ln;San Francisco;CA;1;;Premise Address
160963792;H&r Veh Accident;2016-04-05T00:00:00;21:08;2016-04-05T21:08:00;REP;1st St/market St;San Francisco;CA;1;;Intersection
160963794;Aided Case;2016-04-05T00:00:00;21:09;2016-04-05T21:09:00;HAN;Sutter St/mason St;San Francisco;CA;1;;Intersection
160963799;Traffic Stop;2016-04-05T00:00:00;21:09;2016-04-05T21:09:00;ADV;0 Block Of Edinburgh St;San Francisco;CA;1;;Premise Address
160963803;Suspicious Person;2016-04-05T00:00:00;21:10;2016-04-05T21:10:00;REP;Carolina St/16th St;San Francisco;CA;1;;Intersection
160963806;Well Being Check;2016-04-05T00:00:00;21:10;2016-04-05T21:10:00;ADV;31st Av/clement St;San Francisco;CA;1;;Intersection
160963807;Audible Alarm;2016-04-05T00:00:00;21:11;2016-04-05T21:11:00;ADV;2000 Block Of Eddy St;San Francisco;CA;1;;Premise Address
160963810;Suspicious Vehicle;2016-04-05T00:00:00;21:14;2016-04-05T21:14:00;CIT;Phelps St/vesta St;San Francisco;CA;1;;Intersection
160963812;Vandalism;2016-04-05T00:00:00;21:09;2016-04-05T21:09:00;REP;200 Block Of Hermann St;San Francisco;CA;1;;Common Location
160963829;Traffic Stop;2016-04-05T00:00:00;21:19;2016-04-05T21:19:00;ADV;Valencia St/22nd St;San Francisco;CA;1;;Intersection
160963830;22500e;2016-04-05T00:00:00;21:19;2016-04-05T21:19:00;GOA;1000 Block Of Treat Av;San Francisco;CA;1;;Premise Address
160963847;Aggressive;2016-04-05T00:00:00;21:22;2016-04-05T21:22:00;HAN;La Playa/cabrillo St;San Francisco;CA;1;;Intersection
160963850;Muni Inspection;2016-04-05T00:00:00;21:27;2016-04-05T21:27:00;HAN;3rd St/mission Rock St;San Francisco;CA;1;;Intersection
160963861;Suspicious Vehicle;2016-04-05T00:00:00;21:29;2016-04-05T21:29:00;GOA;1600 Block Of Shafter Av;San Francisco;CA;1;;Premise Address
160963869;Citizen Standby;2016-04-05T00:00:00;21:32;2016-04-05T21:32:00;HAN;3300 Block Of 25th St;San Francisco;CA;1;;Premise Address
160963872;Suicide Attempt;2016-04-05T00:00:00;21:34;2016-04-05T21:34:00;ND;Mission St/29th St;San Francisco;CA;1;;Intersection
160963874;Drunk Driver;2016-04-05T00:00:00;21:32;2016-04-05T21:32:00;GOA;Montgomery St/california St;San Francisco;CA;1;;Intersection
160963878;601;2016-04-05T00:00:00;21:36;2016-04-05T21:36:00;CAN;0 Block Of Sycamore St;San Francisco;CA;1;;Premise Address
160963881;Poss;2016-04-05T00:00:00;21:38;2016-04-05T21:38:00;ND;200 Block Of Clay St;San Francisco;CA;1;;Common Location
160963882;Poss;2016-04-05T00:00:00;21:39;2016-04-05T21:39:00;UTL;2400 Block Of Mission St;San Francisco;CA;1;;Premise Address
160963888;Person W/knife;2016-04-05T00:00:00;21:40;2016-04-05T21:40:00;UTL;2100 Block Of Market St;San Francisco;CA;1;;Premise Address
160963903;22500e;2016-04-05T00:00:00;21:48;2016-04-05T21:48:00;CIT;200 Block Of Duboce Av;San Francisco;CA;1;;Premise Address
160963911;Suspicious Vehicle;2016-04-05T00:00:00;21:49;2016-04-05T21:49:00;HAN;Myra Wy/la Bica Wy;San Francisco;CA;1;;Intersection
160963920;Drugs;2016-04-05T00:00:00;21:56;2016-04-05T21:56:00;ADV;100 Block Of 9th St;San Francisco;CA;1;;Premise Address
160963922;22654e;2016-04-05T00:00:00;21:57;2016-04-05T21:57:00;CAN;2300 Block Of Alemany Bl;San Francisco;CA;1;;Premise Address
160963933;Suspicious Person;2016-04-05T00:00:00;21:58;2016-04-05T21:58:00;UTL;200 Block Of 13th St;San Francisco;CA;1;;Common Location
160963935;Traffic Stop;2016-04-05T00:00:00;22:02;2016-04-05T22:02:00;CIT;26th Av/ulloa St;San Francisco;CA;1;;Intersection
160963936;Shots Fired;2016-04-05T00:00:00;22:01;2016-04-05T22:01:00;UTL;24th St/utah St;San Francisco;CA;1;;Intersection
160963942;Passing Call;2016-04-05T00:00:00;22:05;2016-04-05T22:05:00;HAN;100 Block Of 34th Av;San Francisco;CA;1;;Common Location
160963950;Traffic Stop;2016-04-05T00:00:00;22:07;2016-04-05T22:07:00;ARR;20th St/bryant St;San Francisco;CA;1;;Intersection
160963954;Brewing;2016-04-05T00:00:00;22:03;2016-04-05T22:03:00;NOM;600 Block Of Capp St;San Francisco;CA;1;;Premise Address
160963959;.52;2016-04-05T00:00:00;22:07;2016-04-05T22:07:00;ADV;33rd Av/balboa St;San Francisco;CA;1;;Intersection
160963960;Traffic Stop;2016-04-05T00:00:00;22:09;2016-04-05T22:09:00;ADV;Taylor St/sacramento St;San Francisco;CA;1;;Intersection
160963961;Passing Call;2016-04-05T00:00:00;22:09;2016-04-05T22:09:00;Not recorded;Turner Tr/missouri St;San Francisco;CA;1;;Intersection
160963966;Shots Fired;2016-04-05T00:00:00;22:10;2016-04-05T22:10:00;GOA;1000 Block Of Shotwell St;San Francisco;CA;1;;Premise Address
160963983;Traffic Stop;2016-04-05T00:00:00;22:14;2016-04-05T22:14:00;ADV;19th Av/taraval St;San Francisco;CA;1;;Intersection
160963989;Robbery;2016-04-05T00:00:00;22:17;2016-04-05T22:17:00;REP;300 Block Of Eddy St;San Francisco;CA;1;;Common Location
160963991;Casing;2016-04-05T00:00:00;22:15;2016-04-05T22:15:00;ND;Highland Av/bennington St;San Francisco;CA;1;;Intersection
160963995;Trespasser;2016-04-05T00:00:00;22:19;2016-04-05T22:19:00;GOA;700 Block Of Noriega St;San Francisco;CA;1;;Premise Address
160963999;Traffic Stop;2016-04-05T00:00:00;22:21;2016-04-05T22:21:00;ADV;Polk St/eddy St;San Francisco;CA;1;;Intersection
160964003;Passing Call;2016-04-05T00:00:00;22:22;2016-04-05T22:22:00;HAN;Broad St/plymouth Av;San Francisco;CA;1;;Intersection
160964005;Psych Eval / Hold;2016-04-05T00:00:00;22:21;2016-04-05T22:21:00;HAN;100 Block Of Dore St;San Francisco;CA;1;;Premise Address
160964018;Passing Call;2016-04-05T00:00:00;22:25;2016-04-05T22:25:00;HAN;3100 Block Of San Jose Av;San Francisco;CA;1;;Premise Address
160964024;Phys;2016-04-05T00:00:00;22:26;2016-04-05T22:26:00;ABA;Taraval St/great Hy;San Francisco;CA;1;;Intersection
160964039;Caser;2016-04-05T00:00:00;22:27;2016-04-05T22:27:00;GOA;Persia Av/lisbon St;San Francisco;CA;1;;Intersection
160964044;Fight No Weapon;2016-04-05T00:00:00;22:32;2016-04-05T22:32:00;ABA;Powell St/ofarrell St;San Francisco;CA;1;;Intersection
160964047;Passing Call;2016-04-05T00:00:00;22:33;2016-04-05T22:33:00;Not recorded;3900 Block Of Alemany Bl;San Francisco;CA;1;;Premise Address
160964048;Complaint Unkn;2016-04-05T00:00:00;22:31;2016-04-05T22:31:00;CAN;700 Block Of Commercial St;San Francisco;CA;1;;Premise Address
160964050;Fight No Weapon;2016-04-05T00:00:00;22:32;2016-04-05T22:32:00;HAN;Thrift St/plymouth Av;San Francisco;CA;1;;Intersection
160964056;Fight No Weapon;2016-04-05T00:00:00;22:36;2016-04-05T22:36:00;Not recorded;0 Block Of Minerva St;San Francisco;CA;1;;Premise Address
160964060;Traffic Stop;2016-04-05T00:00:00;22:38;2016-04-05T22:38:00;ADV;Harrison St/1st St;San Francisco;CA;1;;Intersection
160964061;222 Att;2016-04-05T00:00:00;22:32;2016-04-05T22:32:00;NOM;3400 Block Of Mission St;San Francisco;CA;1;;Premise Address
160964070;916;2016-04-05T00:00:00;22:37;2016-04-05T22:37:00;ADV;Bryant St/17th St;San Francisco;CA;1;;Intersection
160964074;Traffic Stop;2016-04-05T00:00:00;22:43;2016-04-05T22:43:00;ADV;700 Block Of Geary St;San Francisco;CA;1;;Premise Address
160964076;Audible Alarm;2016-04-05T00:00:00;22:43;2016-04-05T22:43:00;NCR;200 Block Of Sansome St;San Francisco;CA;1;;Premise Address
160964080;Fight No Weapon;2016-04-05T00:00:00;22:45;2016-04-05T22:45:00;HAN;1000 Block Of Shotwell St;San Francisco;CA;1;;Premise Address
160964084;Traffic Stop;2016-04-05T00:00:00;22:47;2016-04-05T22:47:00;CIT;Ellis St/powell St;San Francisco;CA;1;;Intersection
160964088;Homeless Complaint;2016-04-05T00:00:00;22:48;2016-04-05T22:48:00;GOA;500 Block Of Market St;San Francisco;CA;1;;Premise Address
160964089;Construction;2016-04-05T00:00:00;22:49;2016-04-05T22:49:00;22;1500 Block Of Florida St;San Francisco;CA;1;;Premise Address
160964092;Muni Inspection;2016-04-05T00:00:00;22:52;2016-04-05T22:52:00;HAN;900 Block Of Presidio Av;San Francisco;CA;1;;Premise Address
160964093;Suspicious Vehicle;2016-04-05T00:00:00;22:52;2016-04-05T22:52:00;ADV;Eddy St/polk St;San Francisco;CA;1;;Intersection
160964096;Suspicious Person;2016-04-05T00:00:00;22:53;2016-04-05T22:53:00;HAN;46th Av/judah St;San Francisco;CA;1;;Intersection
160964102;Well Being Check;2016-04-05T00:00:00;22:52;2016-04-05T22:52:00;NOM;800 Block Of 18th Av;San Francisco;CA;1;;Premise Address
160964110;Wireless-Open;2016-04-05T00:00:00;22:57;2016-04-05T22:57:00;HAN;2000 Block Of 25th St;San Francisco;CA;1;;Premise Address
160964115;Passing Call;2016-04-05T00:00:00;23:01;2016-04-05T23:01:00;HAN;100 Block Of Cambon Dr;San Francisco;CA;1;;Premise Address
160964117;Passing Call;2016-04-05T00:00:00;23:02;2016-04-05T23:02:00;HAN;1200 Block Of Ocean Av;San Francisco;CA;1;;Premise Address
160964120;Muni Inspection;2016-04-05T00:00:00;23:03;2016-04-05T23:03:00;HAN;Carl St/cole St;San Francisco;CA;1;;Intersection
160964124;Traffic Stop;2016-04-05T00:00:00;23:04;2016-04-05T23:04:00;CIT;Fulton St/funston Av;San Francisco;CA;1;;Intersection
160964126;Suspicious Person;2016-04-05T00:00:00;23:05;2016-04-05T23:05:00;CIT;Market St/post St;San Francisco;CA;1;;Intersection
160964130;Audible Alarm;2016-04-05T00:00:00;23:02;2016-04-05T23:02:00;PAS;300 Block Of 3rd St;San Francisco;CA;1;;Premise Address
160964133;Passing Call;2016-04-05T00:00:00;23:06;2016-04-05T23:06:00;HAN;Mount Vernon Av/san Jose Av;San Francisco;CA;1;;Intersection
160964138;Traffic Stop;2016-04-05T00:00:00;23:08;2016-04-05T23:08:00;CIT;400 Block Of Broadway;San Francisco;CA;1;;Premise Address
160964141;Passing Call;2016-04-05T00:00:00;23:09;2016-04-05T23:09:00;HAN;101 Broad;;CA;1;;Geo-Override
160964145;Traffic Stop;2016-04-05T00:00:00;23:11;2016-04-05T23:11:00;CIT;California St/front St;San Francisco;CA;1;;Intersection
160964150;Male;2016-04-05T00:00:00;23:12;2016-04-05T23:12:00;GOA;1700 Block Of Market St;San Francisco;CA;1;;Premise Address
160964151;Passing Call;2016-04-05T00:00:00;23:14;2016-04-05T23:14:00;HAN;Division/harrison;;CA;1;;Geo-Override
160964157;Passing Call;2016-04-05T00:00:00;23:16;2016-04-05T23:16:00;HAN;Campton Alley;;CA;1;;Geo-Override
160964158;Passing Call;2016-04-05T00:00:00;23:16;2016-04-05T23:16:00;HAN;2000 Block Of Ocean Av;San Francisco;CA;1;;Premise Address
160964159;Traffic Stop;2016-04-05T00:00:00;23:16;2016-04-05T23:16:00;CIT;South Van Ness Av/cesar Chavez St;San Francisco;CA;1;;Intersection
160964162;22500e;2016-04-05T00:00:00;23:16;2016-04-05T23:16:00;HAN;2200 Block Of Folsom St;San Francisco;CA;1;;Premise Address
160964164;Traffic Stop;2016-04-05T00:00:00;23:18;2016-04-05T23:18:00;CIT;Sunset Bl/santiago St;San Francisco;CA;1;;Intersection
160964169;Adv To Co A;2016-04-05T00:00:00;23:16;2016-04-05T23:16:00;ADV;Washington St/the Embarcadero Nor;San Francisco;CA;1;;Intersection
160964174;Well Being Check;2016-04-05T00:00:00;23:20;2016-04-05T23:20:00;HAN;300 Block Of Rhode Island St;San Francisco;CA;1;;Premise Address
160964175;22500e;2016-04-05T00:00:00;23:23;2016-04-05T23:23:00;HAN;1500 Block Of Felton St;San Francisco;CA;1;;Premise Address
160964178;Passing Call;2016-04-05T00:00:00;23:25;2016-04-05T23:25:00;HAN;1900 Block Of 39th Av;San Francisco;CA;1;;Premise Address
160964186;Traf Violation Cite;2016-04-05T00:00:00;23:28;2016-04-05T23:28:00;CIT;1000 Block Of Shrader St;San Francisco;CA;1;;Premise Address
160964189;Wireless-H/u;2016-04-05T00:00:00;23:31;2016-04-05T23:31:00;HAN;500 Block Of Beach St;San Francisco;CA;1;;Premise Address
160964190;519;2016-04-05T00:00:00;23:32;2016-04-05T23:32:00;Not recorded;Turk St/taylor St;San Francisco;CA;1;;Intersection
